"","subno","loss","gain","response","condition","resp"
"2522","93",27,3,"reject","20.60",0
"2523","93",27,17,"reject","20.60",0
"2524","93",28,12,"reject","20.60",0
"2525","93",28,13,"reject","20.60",0
"2526","93",29,15,"reject","20.60",0
"2527","93",31,3,"reject","20.60",0
"2528","93",31,14,"reject","20.60",0
"2529","93",32,3,"reject","20.60",0
"2530","93",32,4,"reject","20.60",0
"2531","93",38,11,"reject","20.60",0
"2532","93",38,15,"reject","20.60",0
"2533","93",39,7,"reject","20.60",0
"2534","93",40,16,"reject","20.60",0
"2535","93",41,16,"reject","20.60",0
"2536","93",41,19,"reject","20.60",0
"2537","93",42,11,"reject","20.60",0
"2538","93",42,19,"reject","20.60",0
"2539","93",43,11,"reject","20.60",0
"2540","93",43,12,"reject","20.60",0
"2541","93",44,17,"reject","20.60",0
"2542","93",44,17,"reject","20.60",0
"2543","93",45,11,"reject","20.60",0
"2544","93",46,0,"reject","20.60",0
"2545","93",48,15,"reject","20.60",0
"2546","93",49,19,"reject","20.60",0
"2547","93",50,2,"reject","20.60",0
"2548","93",51,15,"reject","20.60",0
"2549","93",52,15,"reject","20.60",0
"2550","93",53,1,"reject","20.60",0
"2551","93",53,15,"reject","20.60",0
"2552","93",55,0,"reject","20.60",0
"2553","93",55,7,"reject","20.60",0
"2554","93",55,14,"reject","20.60",0
"2555","93",55,16,"reject","20.60",0
"2556","93",57,4,"reject","20.60",0
"2557","93",57,14,"reject","20.60",0
"2558","93",57,14,"reject","20.60",0
"2559","93",59,11,"reject","20.60",0
"2560","93",59,19,"reject","20.60",0
"2561","94",2,1,"reject","20.60",0
"2562","94",2,8,"accept","20.60",1
"2563","94",2,19,"accept","20.60",1
"2564","94",3,2,"reject","20.60",0
"2565","94",3,19,"accept","20.60",1
"2566","94",5,3,"reject","20.60",0
"2567","94",5,12,"accept","20.60",1
"2568","94",6,0,"reject","20.60",0
"2569","94",6,17,"reject","20.60",0
"2570","94",7,7,"reject","20.60",0
"2571","94",7,8,"reject","20.60",0
"2572","94",7,10,"accept","20.60",1
"2573","94",7,16,"accept","20.60",1
"2574","94",7,17,"accept","20.60",1
"2575","94",8,7,"reject","20.60",0
"2576","94",9,4,"reject","20.60",0
"2577","94",13,2,"reject","20.60",0
"2578","94",15,15,"reject","20.60",0
"2579","94",15,15,"reject","20.60",0
"2580","94",16,10,"reject","20.60",0
"2581","94",16,17,"reject","20.60",0
"2582","94",17,15,"reject","20.60",0
"2583","94",18,3,"reject","20.60",0
"2584","94",18,6,"reject","20.60",0
"2585","94",18,18,"reject","20.60",0
"2586","94",19,0,"reject","20.60",0
"2587","94",19,1,"reject","20.60",0
"2588","94",20,2,"reject","20.60",0
"2589","94",20,8,"reject","20.60",0
"2590","94",21,4,"reject","20.60",0
"2591","94",23,12,"reject","20.60",0
"2592","94",24,6,"reject","20.60",0
"2593","94",28,8,"reject","20.60",0
"2594","94",29,7,"reject","20.60",0
"2595","94",29,17,"reject","20.60",0
"2596","94",30,7,"reject","20.60",0
"2597","94",30,9,"reject","20.60",0
"2598","94",30,16,"reject","20.60",0
"2599","94",33,6,"reject","20.60",0
"2600","94",35,16,"reject","20.60",0
"2601","94",36,6,"reject","20.60",0
"2602","94",36,14,"reject","20.60",0
"2603","94",36,19,"reject","20.60",0
"2604","94",37,10,"reject","20.60",0
"2605","94",37,14,"reject","20.60",0
"2606","94",39,11,"reject","20.60",0
"2607","94",41,5,"reject","20.60",0
"2608","94",43,8,"reject","20.60",0
"2609","94",43,16,"reject","20.60",0
"2610","94",47,19,"reject","20.60",0
"2611","94",49,16,"reject","20.60",0
"2612","94",50,1,"reject","20.60",0
"2613","94",50,5,"reject","20.60",0
"2614","94",50,7,"reject","20.60",0
"2615","94",50,14,"reject","20.60",0
"2616","94",51,1,"reject","20.60",0
"2617","94",51,9,"reject","20.60",0
"2618","94",53,5,"reject","20.60",0
"2619","94",53,6,"reject","20.60",0
"2620","94",56,8,"reject","20.60",0
"2621","94",56,17,"reject","20.60",0
"2622","94",56,18,"reject","20.60",0
"2623","94",58,2,"reject","20.60",0
"2624","94",58,17,"reject","20.60",0
"2625","95",0,8,"accept","20.60",1
"2626","95",0,8,"accept","20.60",1
"2627","95",0,16,"accept","20.60",1
"2628","95",1,3,"reject","20.60",0
"2629","95",1,4,"reject","20.60",0
"2630","95",1,12,"accept","20.60",1
"2631","95",3,17,"reject","20.60",0
"2632","95",3,19,"reject","20.60",0
"2633","95",4,6,"reject","20.60",0
"2634","95",6,1,"reject","20.60",0
"2635","95",7,3,"reject","20.60",0
"2636","95",8,1,"reject","20.60",0
"2637","95",9,2,"reject","20.60",0
"2638","95",9,16,"accept","20.60",1
"2639","95",9,19,"reject","20.60",0
"2640","95",11,0,"reject","20.60",0
"2641","95",11,9,"reject","20.60",0
"2642","95",12,1,"reject","20.60",0
"2643","95",13,3,"reject","20.60",0
"2644","95",13,6,"reject","20.60",0
"2645","95",14,3,"reject","20.60",0
"2646","95",15,13,"reject","20.60",0
"2647","95",17,7,"reject","20.60",0
"2648","95",17,14,"reject","20.60",0
"2649","95",18,2,"reject","20.60",0
"2650","95",18,13,"reject","20.60",0
"2651","95",22,9,"reject","20.60",0
"2652","95",24,9,"reject","20.60",0
"2653","95",26,10,"reject","20.60",0
"2654","95",27,0,"reject","20.60",0
"2655","95",28,2,"reject","20.60",0
"2656","95",29,7,"reject","20.60",0
"2657","95",31,9,"reject","20.60",0
"2658","95",34,0,"reject","20.60",0
"2659","95",34,3,"reject","20.60",0
"2660","95",35,1,"reject","20.60",0
"2661","95",35,19,"reject","20.60",0
"2662","95",37,3,"reject","20.60",0
"2663","95",37,19,"reject","20.60",0
"2664","95",38,19,"reject","20.60",0
"2665","95",39,4,"reject","20.60",0
"2666","95",39,10,"reject","20.60",0
"2667","95",39,14,"reject","20.60",0
"2668","95",39,17,"reject","20.60",0
"2669","95",41,2,"reject","20.60",0
"2670","95",41,8,"reject","20.60",0
"2671","95",41,18,"reject","20.60",0
"2672","95",42,3,"reject","20.60",0
"2673","95",43,5,"reject","20.60",0
"2674","95",43,6,"reject","20.60",0
"2675","95",46,1,"reject","20.60",0
"2676","95",46,2,"reject","20.60",0
"2677","95",46,7,"reject","20.60",0
"2678","95",48,9,"reject","20.60",0
"2679","95",49,5,"reject","20.60",0
"2680","95",49,18,"reject","20.60",0
"2681","95",52,13,"reject","20.60",0
"2682","95",52,19,"reject","20.60",0
"2683","95",54,7,"reject","20.60",0
"2684","95",56,1,"reject","20.60",0
"2685","95",56,13,"reject","20.60",0
"2686","95",57,4,"reject","20.60",0
"2687","95",57,13,"reject","20.60",0
"2688","95",59,11,"reject","20.60",0
"2689","98",1,2,"reject","20.60",0
"2690","98",3,5,"reject","20.60",0
"2691","98",5,1,"reject","20.60",0
"2692","98",5,7,"accept","20.60",1
"2693","98",5,18,"accept","20.60",1
"2694","98",6,2,"reject","20.60",0
"2695","98",6,19,"accept","20.60",1
"2696","98",7,15,"accept","20.60",1
"2697","98",8,1,"reject","20.60",0
"2698","98",9,18,"reject","20.60",0
"2699","98",10,16,"accept","20.60",1
"2700","98",12,1,"reject","20.60",0
"2701","98",12,14,"accept","20.60",1
"2702","98",13,13,"reject","20.60",0
"2703","98",13,15,"reject","20.60",0
"2704","98",13,19,"reject","20.60",0
"2705","98",14,4,"reject","20.60",0
"2706","98",14,11,"reject","20.60",0
"2707","98",17,4,"reject","20.60",0
"2708","98",17,18,"accept","20.60",1
"2709","98",19,15,"reject","20.60",0
"2710","98",20,2,"reject","20.60",0
"2711","98",20,11,"reject","20.60",0
"2712","98",20,14,"reject","20.60",0
"2713","98",21,15,"accept","20.60",1
"2714","98",23,14,"reject","20.60",0
"2715","98",26,11,"reject","20.60",0
"2716","98",26,14,"reject","20.60",0
"2717","98",26,15,"reject","20.60",0
"2718","98",27,19,"accept","20.60",1
"2719","98",31,0,"reject","20.60",0
"2720","98",31,15,"reject","20.60",0
"2721","98",32,5,"reject","20.60",0
"2722","98",33,12,"reject","20.60",0
"2723","98",33,13,"reject","20.60",0
"2724","98",34,16,"reject","20.60",0
"2725","98",35,3,"reject","20.60",0
"2726","98",35,9,"reject","20.60",0
"2727","98",36,1,"reject","20.60",0
"2728","98",37,8,"reject","20.60",0
"2729","98",37,14,"reject","20.60",0
"2730","98",38,12,"reject","20.60",0
"2731","98",42,18,"reject","20.60",0
"2732","98",43,3,"reject","20.60",0
"2733","98",43,15,"reject","20.60",0
"2734","98",44,1,"reject","20.60",0
"2735","98",44,1,"reject","20.60",0
"2736","98",44,4,"reject","20.60",0
"2737","98",46,5,"reject","20.60",0
"2738","98",47,0,"reject","20.60",0
"2739","98",47,7,"reject","20.60",0
"2740","98",47,9,"reject","20.60",0
"2741","98",47,18,"reject","20.60",0
"2742","98",48,13,"reject","20.60",0
"2743","98",49,14,"reject","20.60",0
"2744","98",50,8,"reject","20.60",0
"2745","98",55,1,"reject","20.60",0
"2746","98",55,16,"reject","20.60",0
"2747","98",56,0,"reject","20.60",0
"2748","98",57,7,"reject","20.60",0
"2749","98",59,3,"reject","20.60",0
"2750","98",59,17,"reject","20.60",0
"2751","98",59,19,"reject","20.60",0
"2752","98",59,19,"reject","20.60",0
"2753","100",2,2,"accept","20.60",1
"2754","100",2,3,"reject","20.60",0
"2755","100",2,5,"accept","20.60",1
"2756","100",6,10,"reject","20.60",0
"2757","100",7,2,"reject","20.60",0
"2758","100",7,2,"reject","20.60",0
"2759","100",7,10,"reject","20.60",0
"2760","100",8,0,"reject","20.60",0
"2761","100",8,3,"reject","20.60",0
"2762","100",9,16,"reject","20.60",0
"2763","100",9,17,"accept","20.60",1
"2764","100",11,0,"reject","20.60",0
"2765","100",12,0,"reject","20.60",0
"2766","100",13,12,"reject","20.60",0
"2767","100",18,3,"reject","20.60",0
"2768","100",18,10,"reject","20.60",0
"2769","100",18,14,"reject","20.60",0
"2770","100",19,12,"reject","20.60",0
"2771","100",20,3,"reject","20.60",0
"2772","100",20,11,"reject","20.60",0
"2773","100",21,8,"reject","20.60",0
"2774","100",23,16,"reject","20.60",0
"2775","100",24,0,"reject","20.60",0
"2776","100",26,7,"reject","20.60",0
"2777","100",27,17,"reject","20.60",0
"2778","100",29,10,"reject","20.60",0
"2779","100",30,12,"reject","20.60",0
"2780","100",31,17,"reject","20.60",0
"2781","100",32,2,"reject","20.60",0
"2782","100",32,15,"reject","20.60",0
"2783","100",32,19,"reject","20.60",0
"2784","100",33,9,"reject","20.60",0
"2785","100",34,7,"reject","20.60",0
"2786","100",34,15,"reject","20.60",0
"2787","100",36,2,"reject","20.60",0
"2788","100",37,12,"reject","20.60",0
"2789","100",37,18,"reject","20.60",0
"2790","100",38,10,"reject","20.60",0
"2791","100",38,13,"reject","20.60",0
"2792","100",38,19,"reject","20.60",0
"2793","100",39,19,"reject","20.60",0
"2794","100",40,17,"reject","20.60",0
"2795","100",41,0,"reject","20.60",0
"2796","100",41,11,"reject","20.60",0
"2797","100",42,0,"reject","20.60",0
"2798","100",42,12,"reject","20.60",0
"2799","100",43,1,"reject","20.60",0
"2800","100",44,8,"reject","20.60",0
"2801","100",44,19,"reject","20.60",0
"2802","100",45,9,"reject","20.60",0
"2803","100",47,1,"reject","20.60",0
"2804","100",47,12,"reject","20.60",0
"2805","100",48,15,"reject","20.60",0
"2806","100",49,10,"reject","20.60",0
"2807","100",50,17,"reject","20.60",0
"2808","100",51,7,"reject","20.60",0
"2809","100",51,13,"reject","20.60",0
"2810","100",54,3,"reject","20.60",0
"2811","100",56,4,"reject","20.60",0
"2812","100",56,15,"reject","20.60",0
"2813","100",56,17,"reject","20.60",0
"2814","100",56,19,"reject","20.60",0
"2815","100",58,10,"reject","20.60",0
"2816","100",58,17,"reject","20.60",0
"2817","105",0,2,"accept","20.60",1
"2818","105",0,7,"accept","20.60",1
"2819","105",2,10,"accept","20.60",1
"2820","105",4,0,"reject","20.60",0
"2821","105",8,2,"reject","20.60",0
"2822","105",8,2,"reject","20.60",0
"2823","105",8,4,"reject","20.60",0
"2824","105",8,6,"reject","20.60",0
"2825","105",8,13,"accept","20.60",1
"2826","105",10,8,"accept","20.60",1
"2827","105",11,16,"accept","20.60",1
"2828","105",12,1,"reject","20.60",0
"2829","105",13,8,"reject","20.60",0
"2830","105",17,5,"reject","20.60",0
"2831","105",17,14,"reject","20.60",0
"2832","105",17,19,"accept","20.60",1
"2833","105",19,10,"reject","20.60",0
"2834","105",19,13,"accept","20.60",1
"2835","105",20,14,"reject","20.60",0
"2836","105",21,1,"reject","20.60",0
"2837","105",21,13,"reject","20.60",0
"2838","105",22,2,"reject","20.60",0
"2839","105",23,12,"reject","20.60",0
"2840","105",23,13,"reject","20.60",0
"2841","105",23,18,"accept","20.60",1
"2842","105",24,15,"accept","20.60",1
"2843","105",25,16,"accept","20.60",1
"2844","105",26,14,"reject","20.60",0
"2845","105",27,2,"reject","20.60",0
"2846","105",28,13,"reject","20.60",0
"2847","105",29,6,"reject","20.60",0
"2848","105",30,3,"reject","20.60",0
"2849","105",30,4,"reject","20.60",0
"2850","105",30,14,"reject","20.60",0
"2851","105",30,16,"reject","20.60",0
"2852","105",31,15,"reject","20.60",0
"2853","105",32,13,"reject","20.60",0
"2854","105",34,13,"reject","20.60",0
"2855","105",35,5,"reject","20.60",0
"2856","105",35,10,"reject","20.60",0
"2857","105",35,18,"reject","20.60",0
"2858","105",37,15,"reject","20.60",0
"2859","105",37,16,"reject","20.60",0
"2860","105",39,7,"reject","20.60",0
"2861","105",40,8,"reject","20.60",0
"2862","105",40,18,"reject","20.60",0
"2863","105",41,3,"reject","20.60",0
"2864","105",41,3,"reject","20.60",0
"2865","105",41,12,"reject","20.60",0
"2866","105",45,11,"reject","20.60",0
"2867","105",46,12,"reject","20.60",0
"2868","105",46,17,"reject","20.60",0
"2869","105",48,17,"reject","20.60",0
"2870","105",49,4,"reject","20.60",0
"2871","105",49,6,"reject","20.60",0
"2872","105",49,12,"reject","20.60",0
"2873","105",51,11,"reject","20.60",0
"2874","105",51,13,"reject","20.60",0
"2875","105",53,13,"reject","20.60",0
"2876","105",53,16,"reject","20.60",0
"2877","105",56,5,"reject","20.60",0
"2878","105",56,7,"reject","20.60",0
"2879","105",59,13,"reject","20.60",0
"2880","105",59,13,"reject","20.60",0
"2881","106",0,8,"accept","20.60",1
"2882","106",1,0,"reject","20.60",0
"2883","106",3,2,"reject","20.60",0
"2884","106",5,0,"reject","20.60",0
"2885","106",5,14,"accept","20.60",1
"2886","106",7,4,"accept","20.60",1
"2887","106",8,0,"reject","20.60",0
"2888","106",8,7,"accept","20.60",1
"2889","106",8,13,"accept","20.60",1
"2890","106",8,15,"accept","20.60",1
"2891","106",9,11,"accept","20.60",1
"2892","106",9,18,"accept","20.60",1
"2893","106",10,5,"reject","20.60",0
"2894","106",10,17,"accept","20.60",1
"2895","106",12,15,"accept","20.60",1
"2896","106",13,18,"accept","20.60",1
"2897","106",14,11,"reject","20.60",0
"2898","106",15,16,"accept","20.60",1
"2899","106",16,5,"reject","20.60",0
"2900","106",17,2,"reject","20.60",0
"2901","106",17,18,"accept","20.60",1
"2902","106",19,1,"reject","20.60",0
"2903","106",19,4,"reject","20.60",0
"2904","106",19,15,"reject","20.60",0
"2905","106",20,14,"reject","20.60",0
"2906","106",21,0,"reject","20.60",0
"2907","106",22,6,"reject","20.60",0
"2908","106",23,10,"reject","20.60",0
"2909","106",23,14,"reject","20.60",0
"2910","106",24,19,"accept","20.60",1
"2911","106",24,19,"reject","20.60",0
"2912","106",25,13,"reject","20.60",0
"2913","106",26,0,"reject","20.60",0
"2914","106",26,1,"reject","20.60",0
"2915","106",26,12,"reject","20.60",0
"2916","106",27,2,"reject","20.60",0
"2917","106",27,13,"reject","20.60",0
"2918","106",30,14,"reject","20.60",0
"2919","106",32,6,"reject","20.60",0
"2920","106",32,14,"reject","20.60",0
"2921","106",36,7,"reject","20.60",0
"2922","106",36,15,"reject","20.60",0
"2923","106",38,0,"reject","20.60",0
"2924","106",39,13,"reject","20.60",0
"2925","106",41,10,"reject","20.60",0
"2926","106",41,11,"reject","20.60",0
"2927","106",42,13,"reject","20.60",0
"2928","106",42,13,"reject","20.60",0
"2929","106",42,14,"reject","20.60",0
"2930","106",43,8,"reject","20.60",0
"2931","106",45,14,"reject","20.60",0
"2932","106",46,11,"reject","20.60",0
"2933","106",49,2,"reject","20.60",0
"2934","106",49,7,"reject","20.60",0
"2935","106",50,11,"reject","20.60",0
"2936","106",52,9,"reject","20.60",0
"2937","106",53,7,"reject","20.60",0
"2938","106",54,12,"reject","20.60",0
"2939","106",56,2,"reject","20.60",0
"2940","106",58,7,"reject","20.60",0
"2941","106",58,18,"reject","20.60",0
"2942","106",59,0,"reject","20.60",0
"2943","106",59,13,"reject","20.60",0
"2944","106",59,16,"reject","20.60",0
"2945","111",0,0,"accept","20.60",1
"2946","111",1,3,"accept","20.60",1
"2947","111",3,10,"accept","20.60",1
"2948","111",4,11,"accept","20.60",1
"2949","111",4,14,"accept","20.60",1
"2950","111",5,12,"accept","20.60",1
"2951","111",5,13,"accept","20.60",1
"2952","111",5,16,"accept","20.60",1
"2953","111",8,4,"accept","20.60",1
"2954","111",8,10,"accept","20.60",1
"2955","111",9,3,"accept","20.60",1
"2956","111",10,6,"accept","20.60",1
"2957","111",12,14,"accept","20.60",1
"2958","111",14,15,"reject","20.60",0
"2959","111",14,15,"accept","20.60",1
"2960","111",14,16,"accept","20.60",1
"2961","111",14,19,"accept","20.60",1
"2962","111",15,12,"reject","20.60",0
"2963","111",15,19,"accept","20.60",1
"2964","111",17,4,"reject","20.60",0
"2965","111",17,6,"reject","20.60",0
"2966","111",18,10,"accept","20.60",1
"2967","111",20,1,"reject","20.60",0
"2968","111",23,6,"reject","20.60",0
"2969","111",23,19,"accept","20.60",1
"2970","111",25,8,"reject","20.60",0
"2971","111",26,3,"reject","20.60",0
"2972","111",26,4,"reject","20.60",0
"2973","111",26,5,"reject","20.60",0
"2974","111",27,17,"reject","20.60",0
"2975","111",31,7,"reject","20.60",0
"2976","111",32,9,"reject","20.60",0
"2977","111",32,17,"reject","20.60",0
"2978","111",34,19,"reject","20.60",0
"2979","111",35,5,"reject","20.60",0
"2980","111",35,6,"reject","20.60",0
"2981","111",35,13,"reject","20.60",0
"2982","111",35,17,"reject","20.60",0
"2983","111",36,1,"reject","20.60",0
"2984","111",36,9,"reject","20.60",0
"2985","111",37,9,"reject","20.60",0
"2986","111",37,15,"reject","20.60",0
"2987","111",37,16,"reject","20.60",0
"2988","111",40,3,"reject","20.60",0
"2989","111",40,12,"reject","20.60",0
"2990","111",42,6,"reject","20.60",0
"2991","111",43,0,"reject","20.60",0
"2992","111",43,11,"reject","20.60",0
"2993","111",43,14,"reject","20.60",0
"2994","111",45,12,"reject","20.60",0
"2995","111",45,13,"reject","20.60",0
"2996","111",46,0,"reject","20.60",0
"2997","111",47,14,"reject","20.60",0
"2998","111",48,16,"reject","20.60",0
"2999","111",49,14,"reject","20.60",0
"3000","111",49,15,"reject","20.60",0
"3001","111",50,13,"reject","20.60",0
"3002","111",51,9,"reject","20.60",0
"3003","111",54,12,"reject","20.60",0
"3004","111",55,12,"reject","20.60",0
"3005","111",56,11,"reject","20.60",0
"3006","111",56,19,"reject","20.60",0
"3007","111",57,15,"reject","20.60",0
"3008","111",59,0,"reject","20.60",0
"3009","113",0,0,"accept","20.60",1
"3010","113",0,15,"reject","20.60",0
"3011","113",3,15,"reject","20.60",0
"3012","113",4,1,"reject","20.60",0
"3013","113",7,17,"reject","20.60",0
"3014","113",8,8,"reject","20.60",0
"3015","113",10,6,"reject","20.60",0
"3016","113",10,19,"accept","20.60",1
"3017","113",11,2,"reject","20.60",0
"3018","113",14,2,"reject","20.60",0
"3019","113",16,2,"reject","20.60",0
"3020","113",16,7,"reject","20.60",0
"3021","113",17,17,"accept","20.60",1
"3022","113",19,6,"reject","20.60",0
"3023","113",19,13,"accept","20.60",1
"3024","113",20,16,"reject","20.60",0
"3025","113",20,18,"reject","20.60",0
"3026","113",21,5,"reject","20.60",0
"3027","113",22,6,"reject","20.60",0
"3028","113",22,9,"reject","20.60",0
"3029","113",23,12,"reject","20.60",0
"3030","113",23,18,"reject","20.60",0
"3031","113",24,1,"reject","20.60",0
"3032","113",26,3,"reject","20.60",0
"3033","113",26,11,"accept","20.60",1
"3034","113",27,12,"reject","20.60",0
"3035","113",28,7,"reject","20.60",0
"3036","113",28,17,"reject","20.60",0
"3037","113",29,1,"reject","20.60",0
"3038","113",30,6,"reject","20.60",0
"3039","113",30,18,"accept","20.60",1
"3040","113",31,13,"reject","20.60",0
"3041","113",32,16,"reject","20.60",0
"3042","113",32,16,"accept","20.60",1
"3043","113",33,10,"reject","20.60",0
"3044","113",34,3,"reject","20.60",0
"3045","113",35,10,"reject","20.60",0
"3046","113",36,13,"reject","20.60",0
"3047","113",36,18,"accept","20.60",1
"3048","113",37,17,"accept","20.60",1
"3049","113",40,6,"reject","20.60",0
"3050","113",40,7,"reject","20.60",0
"3051","113",41,6,"reject","20.60",0
"3052","113",41,16,"reject","20.60",0
"3053","113",41,18,"reject","20.60",0
"3054","113",43,5,"reject","20.60",0
"3055","113",44,7,"reject","20.60",0
"3056","113",44,15,"reject","20.60",0
"3057","113",45,13,"reject","20.60",0
"3058","113",45,19,"reject","20.60",0
"3059","113",46,6,"reject","20.60",0
"3060","113",46,13,"reject","20.60",0
"3061","113",48,0,"reject","20.60",0
"3062","113",48,10,"reject","20.60",0
"3063","113",49,11,"reject","20.60",0
"3064","113",52,14,"reject","20.60",0
"3065","113",52,18,"reject","20.60",0
"3066","113",53,2,"reject","20.60",0
"3067","113",55,12,"reject","20.60",0
"3068","113",56,5,"reject","20.60",0
"3069","113",57,6,"reject","20.60",0
"3070","113",58,11,"reject","20.60",0
"3071","113",58,14,"reject","20.60",0
"3072","113",59,6,"reject","20.60",0
"3073","114",1,6,"accept","20.60",1
"3074","114",1,13,"accept","20.60",1
"3075","114",1,15,"accept","20.60",1
"3076","114",2,15,"accept","20.60",1
"3077","114",6,9,"accept","20.60",1
"3078","114",7,16,"accept","20.60",1
"3079","114",7,17,"accept","20.60",1
"3080","114",9,17,"accept","20.60",1
"3081","114",9,18,"accept","20.60",1
"3082","114",10,7,"accept","20.60",1
"3083","114",10,17,"accept","20.60",1
"3084","114",11,0,"reject","20.60",0
"3085","114",12,5,"reject","20.60",0
"3086","114",13,8,"reject","20.60",0
"3087","114",14,19,"accept","20.60",1
"3088","114",16,14,"accept","20.60",1
"3089","114",18,0,"reject","20.60",0
"3090","114",21,4,"reject","20.60",0
"3091","114",21,13,"accept","20.60",1
"3092","114",23,14,"accept","20.60",1
"3093","114",24,2,"reject","20.60",0
"3094","114",24,8,"reject","20.60",0
"3095","114",25,2,"reject","20.60",0
"3096","114",26,16,"accept","20.60",1
"3097","114",27,18,"accept","20.60",1
"3098","114",30,12,"accept","20.60",1
"3099","114",30,16,"accept","20.60",1
"3100","114",32,13,"reject","20.60",0
"3101","114",33,19,"accept","20.60",1
"3102","114",34,1,"reject","20.60",0
"3103","114",34,12,"accept","20.60",1
"3104","114",36,12,"accept","20.60",1
"3105","114",38,10,"reject","20.60",0
"3106","114",38,12,"accept","20.60",1
"3107","114",39,1,"reject","20.60",0
"3108","114",40,5,"reject","20.60",0
"3109","114",40,10,"reject","20.60",0
"3110","114",41,7,"reject","20.60",0
"3111","114",42,2,"reject","20.60",0
"3112","114",42,3,"reject","20.60",0
"3113","114",43,9,"reject","20.60",0
"3114","114",43,11,"reject","20.60",0
"3115","114",43,19,"reject","20.60",0
"3116","114",44,17,"reject","20.60",0
"3117","114",45,0,"reject","20.60",0
"3118","114",45,13,"reject","20.60",0
"3119","114",47,3,"reject","20.60",0
"3120","114",48,6,"reject","20.60",0
"3121","114",50,8,"reject","20.60",0
"3122","114",50,15,"reject","20.60",0
"3123","114",51,9,"reject","20.60",0
"3124","114",51,15,"reject","20.60",0
"3125","114",52,0,"reject","20.60",0
"3126","114",52,4,"reject","20.60",0
"3127","114",53,3,"reject","20.60",0
"3128","114",53,5,"reject","20.60",0
"3129","114",54,19,"reject","20.60",0
"3130","114",55,1,"reject","20.60",0
"3131","114",55,18,"reject","20.60",0
"3132","114",57,6,"reject","20.60",0
"3133","114",58,0,"reject","20.60",0
"3134","114",58,2,"reject","20.60",0
"3135","114",59,12,"reject","20.60",0
"3136","114",59,13,"reject","20.60",0
"3137","118",1,16,"accept","20.60",1
"3138","118",2,2,"reject","20.60",0
"3139","118",2,3,"accept","20.60",1
"3140","118",4,0,"reject","20.60",0
"3141","118",4,19,"reject","20.60",0
"3142","118",5,15,"accept","20.60",1
"3143","118",8,4,"reject","20.60",0
"3144","118",9,0,"reject","20.60",0
"3145","118",11,7,"reject","20.60",0
"3146","118",11,13,"reject","20.60",0
"3147","118",11,15,"accept","20.60",1
"3148","118",13,8,"reject","20.60",0
"3149","118",14,1,"reject","20.60",0
"3150","118",14,2,"reject","20.60",0
"3151","118",14,5,"reject","20.60",0
"3152","118",14,13,"accept","20.60",1
"3153","118",15,0,"reject","20.60",0
"3154","118",16,18,"accept","20.60",1
"3155","118",17,15,"accept","20.60",1
"3156","118",19,1,"reject","20.60",0
"3157","118",23,17,"reject","20.60",0
"3158","118",24,12,"accept","20.60",1
"3159","118",25,10,"accept","20.60",1
"3160","118",25,11,"accept","20.60",1
"3161","118",25,12,"reject","20.60",0
"3162","118",25,14,"accept","20.60",1
"3163","118",26,12,"reject","20.60",0
"3164","118",26,16,"reject","20.60",0
"3165","118",27,2,"reject","20.60",0
"3166","118",27,7,"accept","20.60",1
"3167","118",28,15,"reject","20.60",0
"3168","118",30,1,"reject","20.60",0
"3169","118",30,11,"accept","20.60",1
"3170","118",31,14,"reject","20.60",0
"3171","118",31,18,"reject","20.60",0
"3172","118",32,6,"accept","20.60",1
"3173","118",33,1,"reject","20.60",0
"3174","118",35,19,"accept","20.60",1
"3175","118",37,2,"reject","20.60",0
"3176","118",37,13,"reject","20.60",0
"3177","118",37,15,"accept","20.60",1
"3178","118",38,9,"accept","20.60",1
"3179","118",39,13,"reject","20.60",0
"3180","118",41,3,"reject","20.60",0
"3181","118",41,3,"reject","20.60",0
"3182","118",41,19,"reject","20.60",0
"3183","118",42,6,"accept","20.60",1
"3184","118",44,6,"reject","20.60",0
"3185","118",44,7,"accept","20.60",1
"3186","118",47,15,"reject","20.60",0
"3187","118",47,17,"reject","20.60",0
"3188","118",48,0,"reject","20.60",0
"3189","118",48,1,"reject","20.60",0
"3190","118",48,11,"reject","20.60",0
"3191","118",48,17,"accept","20.60",1
"3192","118",49,11,"reject","20.60",0
"3193","118",50,6,"reject","20.60",0
"3194","118",52,4,"reject","20.60",0
"3195","118",53,5,"reject","20.60",0
"3196","118",55,19,"accept","20.60",1
"3197","118",57,18,"reject","20.60",0
"3198","118",58,11,"reject","20.60",0
"3199","118",58,18,"reject","20.60",0
"3200","118",59,13,"reject","20.60",0
"3201","119",0,2,"accept","20.60",1
"3202","119",0,17,"accept","20.60",1
"3203","119",2,13,"accept","20.60",1
"3204","119",3,11,"accept","20.60",1
"3205","119",5,6,"accept","20.60",1
"3206","119",5,8,"accept","20.60",1
"3207","119",6,10,"accept","20.60",1
"3208","119",7,2,"reject","20.60",0
"3209","119",8,18,"accept","20.60",1
"3210","119",9,4,"reject","20.60",0
"3211","119",11,16,"accept","20.60",1
"3212","119",11,16,"accept","20.60",1
"3213","119",12,0,"reject","20.60",0
"3214","119",12,18,"accept","20.60",1
"3215","119",13,4,"reject","20.60",0
"3216","119",15,8,"reject","20.60",0
"3217","119",16,0,"reject","20.60",0
"3218","119",17,15,"accept","20.60",1
"3219","119",18,6,"reject","20.60",0
"3220","119",20,0,"reject","20.60",0
